Date;Rate;OMX_Close;Index_Value
2021-11-19 00:00:00;0,00;2,373.92;73,40
2021-11-22 00:00:00;0,00;2,368.57;71,60
2021-11-23 00:00:00;0,00;2,334.31;71,00
2021-11-24 00:00:00;0,00;2,336.50;71,80
2021-11-25 00:00:00;0,00;2,335.59;74,20
2021-11-26 00:00:00;0,00;2,242.18;72,40
2021-11-29 00:00:00;0,00;2,272.27;72,00
2021-11-30 00:00:00;0,00;2,241.66;69,40
2021-12-01 00:00:00;0,00;2,290.72;72,00
2021-12-02 00:00:00;0,00;2,263.20;68,00
2021-12-03 00:00:00;0,00;2,240.83;68,80
2021-12-06 00:00:00;0,00;2,285.53;67,00
2021-12-07 00:00:00;0,00;2,334.85;68,80
2021-12-08 00:00:00;0,00;2,326.55;70,00
2021-12-09 00:00:00;0,00;2,323.89;68,20
2021-12-10 00:00:00;0,00;2,315.73;70,40
2021-12-13 00:00:00;0,00;2,310.35;68,00
2021-12-14 00:00:00;0,00;2,286.37;66,20
2021-12-15 00:00:00;0,00;2,293.46;66,00
2021-12-16 00:00:00;0,00;2,311.03;65,80
2021-12-17 00:00:00;0,00;2,305.92;65,40
2021-12-20 00:00:00;0,00;2,285.72;65,60
2021-12-21 00:00:00;0,00;2,319.52;69,80
2021-12-22 00:00:00;0,00;2,334.81;71,20
2021-12-23 00:00:00;0,00;2,385.63;73,00
2021-12-27 00:00:00;0,00;2,406.61;74,00
2021-12-28 00:00:00;0,00;2,420.47;73,20
2021-12-29 00:00:00;0,00;2,418.90;74,20
2021-12-30 00:00:00;0,00;2,419.73;74,80
2022-01-03 00:00:00;0,00;2,444.19;76,80
2022-01-04 00:00:00;0,00;2,456.17;78,80
2022-01-05 00:00:00;0,00;2,442.81;79,00
2022-01-07 00:00:00;0,00;2,400.95;77,20
2022-01-10 00:00:00;0,00;2,352.73;69,20
2022-01-11 00:00:00;0,00;2,379.19;72,20
2022-01-12 00:00:00;0,00;2,399.18;74,60
2022-01-13 00:00:00;0,00;2,397.96;72,20
2022-01-14 00:00:00;0,00;2,358.29;73,60
2022-01-17 00:00:00;0,00;2,363.12;71,20
2022-01-18 00:00:00;0,00;2,322.80;69,60
2022-01-19 00:00:00;0,00;2,332.96;71,60
2022-01-20 00:00:00;0,00;2,354.51;72,00
2022-01-21 00:00:00;0,00;2,314.06;69,00
2022-01-24 00:00:00;0,00;2,223.99;66,60
2022-01-25 00:00:00;0,00;2,239.72;65,40
2022-01-26 00:00:00;0,00;2,286.11;68,60
2022-01-27 00:00:00;0,00;2,270.12;69,60
2022-01-28 00:00:00;0,00;2,266.82;67,80
2022-01-31 00:00:00;0,00;2,290.16;67,80
2022-02-01 00:00:00;0,00;2,313.20;71,20
2022-02-02 00:00:00;0,00;2,324.48;71,40
2022-02-03 00:00:00;0,00;2,277.67;69,80
2022-02-04 00:00:00;0,00;2,254.30;71,00
2022-02-07 00:00:00;0,00;2,278.64;69,40
2022-02-08 00:00:00;0,00;2,274.40;68,00
2022-02-09 00:00:00;0,00;2,313.14;69,00
2022-02-10 00:00:00;0,00;2,314.26;69,00
2022-02-11 00:00:00;0,00;2,293.77;66,60
2022-02-14 00:00:00;0,00;2,240.97;63,20
2022-02-15 00:00:00;0,00;2,282.06;61,20
2022-02-16 00:00:00;0,00;2,263.41;66,20
2022-02-17 00:00:00;0,00;2,229.15;61,00
2022-02-18 00:00:00;0,00;2,197.72;58,60
2022-02-21 00:00:00;0,00;2,159.30;52,40
2022-02-22 00:00:00;0,00;2,157.92;52,40
2022-02-23 00:00:00;0,00;2,142.03;53,40
2022-02-24 00:00:00;0,00;2,078.06;52,40
2022-02-25 00:00:00;0,00;2,141.52;53,20
2022-02-28 00:00:00;0,00;2,134.07;51,80
2022-03-01 00:00:00;0,00;2,084.93;50,40
