Date;Rate;OMX_Close;Index_Value
2020-12-11 00:00:00;0,00;1,891.22;222,41
2020-12-14 00:00:00;0,00;1,890.65;224,45
2020-12-15 00:00:00;0,00;1,889.84;227,69
2020-12-16 00:00:00;0,00;1,892.26;228,82
2020-12-17 00:00:00;0,00;1,885.18;233,21
2020-12-18 00:00:00;0,00;1,886.88;238,35
2020-12-21 00:00:00;0,00;1,845.11;234,83
2020-12-22 00:00:00;0,00;1,863.28;239,86
2020-12-23 00:00:00;0,00;1,867.99;240,98
2020-12-24 00:00:00;0,00;1,867.99;240,90
2020-12-25 00:00:00;0,00;1,867.99;240,90
2020-12-28 00:00:00;0,00;1,886.38;244,56
2020-12-29 00:00:00;0,00;1,893.06;245,23
2020-12-30 00:00:00;0,00;1,874.74;246,31
2020-12-31 00:00:00;0,00;1,874.74;246,26
2021-01-01 00:00:00;0,00;1,874.74;246,26
2021-01-04 00:00:00;0,00;1,895.49;250,22
2021-01-05 00:00:00;0,00;1,892.35;252,06
2021-01-06 00:00:00;0,00;1,892.35;252,16
2021-01-07 00:00:00;0,00;1,939.49;254,72
2021-01-08 00:00:00;0,00;1,949.37;256,44
2021-01-11 00:00:00;0,00;1,941.49;253,48
2021-01-12 00:00:00;0,00;1,958.62;251,33
2021-01-13 00:00:00;0,00;1,962.26;252,66
2021-01-14 00:00:00;0,00;1,972.22;254,16
2021-01-15 00:00:00;0,00;1,954.71;249,50
2021-01-18 00:00:00;0,00;1,962.43;251,37
2021-01-19 00:00:00;0,00;1,957.85;252,86
2021-01-20 00:00:00;0,00;1,978.37;257,17
2021-01-21 00:00:00;0,00;1,987.26;258,55
2021-01-22 00:00:00;0,00;1,986.24;259,51
2021-01-25 00:00:00;0,00;1,975.06;256,68
2021-01-26 00:00:00;0,00;1,991.66;257,44
2021-01-27 00:00:00;0,00;1,976.20;250,93
2021-01-28 00:00:00;0,00;1,971.40;248,97
2021-01-29 00:00:00;0,00;1,948.79;248,29
2021-02-01 00:00:00;0,00;1,977.81;254,91
2021-02-02 00:00:00;0,00;1,988.49;257,15
2021-02-03 00:00:00;0,00;1,997.65;267,39
2021-02-04 00:00:00;0,00;2,006.33;267,93
2021-02-05 00:00:00;0,00;1,989.34;270,49
2021-02-08 00:00:00;0,00;2,002.52;271,94
2021-02-09 00:00:00;0,00;1,999.19;272,50
2021-02-10 00:00:00;0,00;1,998.06;272,91
2021-02-11 00:00:00;0,00;2,010.07;279,02
2021-02-12 00:00:00;0,00;2,024.72;281,14
2021-02-15 00:00:00;0,00;2,024.72;282,58
2021-02-16 00:00:00;0,00;2,038.07;283,93
2021-02-17 00:00:00;0,00;2,017.26;276,08
2021-02-18 00:00:00;0,00;2,015.81;270,58
2021-02-19 00:00:00;0,00;2,036.97;274,38
2021-02-22 00:00:00;0,00;2,031.04;272,39
2021-02-23 00:00:00;0,00;2,016.83;260,57
2021-02-24 00:00:00;0,00;2,037.25;257,68
2021-02-25 00:00:00;0,00;2,038.93;258,33
2021-02-26 00:00:00;0,00;2,009.90;255,32
2021-03-01 00:00:00;0,00;2,054.67;260,70
2021-03-02 00:00:00;0,00;2,067.10;261,75
2021-03-03 00:00:00;0,00;2,073.78;259,53
2021-03-04 00:00:00;0,00;2,065.15;253,07
2021-03-05 00:00:00;0,00;2,048.57;246,66
2021-03-08 00:00:00;0,00;2,103.10;247,44
2021-03-09 00:00:00;0,00;2,124.85;253,67
2021-03-10 00:00:00;0,00;2,134.46;251,93
2021-03-11 00:00:00;0,00;2,165.66;257,46
2021-03-12 00:00:00;0,00;2,168.96;257,11
2021-03-15 00:00:00;0,00;2,161.83;256,92
2021-03-16 00:00:00;0,00;2,180.14;259,34
2021-03-17 00:00:00;0,00;2,172.86;253,80
2021-03-18 00:00:00;0,00;2,179.99;253,36
2021-03-19 00:00:00;0,00;2,169.18;254,56
2021-03-22 00:00:00;0,00;2,174.63;254,62
2021-03-23 00:00:00;0,00;2,168.12;253,98
2021-03-24 00:00:00;0,00;2,184.60;252,10
2021-03-25 00:00:00;0,00;2,173.24;249,98
2021-03-26 00:00:00;0,00;2,198.80;252,19
2021-03-29 00:00:00;0,00;2,182.21;250,25
2021-03-30 00:00:00;0,00;2,205.41;253,80
2021-03-31 00:00:00;0,00;2,192.86;255,95
2021-04-01 00:00:00;0,00;2,202.61;261,08
2021-04-02 00:00:00;0,00;2,202.61;261,08
2021-04-05 00:00:00;0,00;2,202.61;261,12
2021-04-06 00:00:00;0,00;2,230.25;263,48
2021-04-07 00:00:00;0,00;2,229.56;264,15
2021-04-08 00:00:00;0,00;2,240.40;266,69
2021-04-09 00:00:00;0,00;2,250.40;267,07
2021-04-12 00:00:00;0,00;2,233.20;265,08
2021-04-13 00:00:00;0,00;2,247.21;269,72
2021-04-14 00:00:00;0,00;2,228.16;271,49
2021-04-15 00:00:00;0,00;2,242.98;272,30
2021-04-16 00:00:00;0,00;2,280.50;272,36
2021-04-19 00:00:00;0,00;2,257.60;269,84
2021-04-20 00:00:00;0,00;2,204.81;264,24
2021-04-21 00:00:00;0,00;2,228.29;263,45
2021-04-22 00:00:00;0,00;2,232.42;266,98
2021-04-23 00:00:00;0,00;2,240.95;267,95
2021-04-26 00:00:00;0,00;2,244.36;268,03
2021-04-27 00:00:00;0,00;2,262.84;270,16
2021-04-28 00:00:00;0,00;2,239.25;268,21
2021-04-29 00:00:00;0,00;2,232.84;268,84
2021-04-30 00:00:00;0,00;2,217.02;269,66
2021-05-03 00:00:00;0,00;2,231.59;271,00
2021-05-04 00:00:00;0,00;2,194.58;260,93
2021-05-05 00:00:00;0,00;2,255.49;264,49
2021-05-06 00:00:00;0,00;2,246.61;255,93
2021-05-07 00:00:00;0,00;2,260.13;260,72
2021-05-10 00:00:00;0,00;2,265.01;256,28
2021-05-11 00:00:00;0,00;2,193.76;249,67
2021-05-12 00:00:00;0,00;2,205.80;247,63
2021-05-13 00:00:00;0,00;2,205.80;247,63
2021-05-14 00:00:00;0,00;2,247.88;247,82
2021-05-17 00:00:00;0,00;2,230.40;246,86
2021-05-18 00:00:00;0,00;2,249.68;251,88
2021-05-19 00:00:00;0,00;2,201.51;246,45
2021-05-20 00:00:00;0,00;2,240.28;256,01
2021-05-21 00:00:00;0,00;2,240.84;257,44
2021-05-24 00:00:00;0,00;2,245.04;259,98
2021-05-25 00:00:00;0,00;2,243.17;258,22
2021-05-26 00:00:00;0,00;2,227.07;258,13
2021-05-27 00:00:00;0,00;2,244.46;258,64
2021-05-28 00:00:00;0,00;2,255.45;260,95
2021-05-31 00:00:00;0,00;2,241.87;262,88
2021-06-01 00:00:00;0,00;2,264.53;262,20
2021-06-02 00:00:00;0,00;2,268.80;260,10
2021-06-03 00:00:00;0,00;2,273.35;257,84
2021-06-04 00:00:00;0,00;2,271.43;259,28
2021-06-07 00:00:00;0,00;2,267.71;258,02
2021-06-08 00:00:00;0,00;2,274.88;259,26
2021-06-09 00:00:00;0,00;2,272.29;259,50
2021-06-10 00:00:00;0,00;2,267.92;258,63
2021-06-11 00:00:00;0,00;2,278.60;258,03
2021-06-14 00:00:00;0,00;2,284.64;257,82
2021-06-15 00:00:00;0,00;2,280.07;256,01
2021-06-16 00:00:00;0,00;2,286.41;253,12
2021-06-17 00:00:00;0,00;2,272.81;250,79
2021-06-18 00:00:00;0,00;2,248.02;249,72
2021-06-21 00:00:00;0,00;2,265.87;247,64
2021-06-22 00:00:00;0,00;2,268.00;246,90
2021-06-23 00:00:00;0,00;2,242.24;246,46
2021-06-24 00:00:00;0,00;2,270.94;250,15
2021-06-25 00:00:00;0,00;2,270.94;250,13
2021-06-28 00:00:00;0,00;2,256.34;252,05
2021-06-29 00:00:00;0,00;2,279.76;255,78
2021-06-30 00:00:00;0,00;2,263.13;255,38
2021-07-01 00:00:00;0,00;2,273.89;254,50
2021-07-02 00:00:00;0,00;2,288.93;257,58
2021-07-05 00:00:00;0,00;2,299.07;259,82
2021-07-06 00:00:00;0,00;2,288.70;260,93
2021-07-07 00:00:00;0,00;2,326.07;261,61
2021-07-08 00:00:00;0,00;2,289.94;255,70
2021-07-09 00:00:00;0,00;2,319.53;256,05
2021-07-12 00:00:00;0,00;2,337.73;258,01
2021-07-13 00:00:00;0,00;2,349.19;258,42
2021-07-14 00:00:00;0,00;2,356.34;256,13
2021-07-15 00:00:00;0,00;2,344.49;253,65
2021-07-16 00:00:00;0,00;2,338.80;254,12
2021-07-19 00:00:00;0,00;2,287.46;252,92
2021-07-20 00:00:00;0,00;2,303.54;252,53
2021-07-21 00:00:00;0,00;2,334.37;257,16
2021-07-22 00:00:00;0,00;2,352.35;259,13
2021-07-23 00:00:00;0,00;2,384.69;260,49
2021-07-26 00:00:00;0,00;2,387.66;260,16
2021-07-27 00:00:00;0,00;2,375.97;260,17
2021-07-28 00:00:00;0,00;2,381.89;262,60
2021-07-29 00:00:00;0,00;2,384.19;263,84
2021-07-30 00:00:00;0,00;2,369.89;264,62
2021-08-02 00:00:00;0,00;2,381.66;264,90
2021-08-03 00:00:00;0,00;2,380.14;261,82
2021-08-04 00:00:00;0,00;2,393.10;260,87
2021-08-05 00:00:00;0,00;2,393.68;256,26
2021-08-06 00:00:00;0,00;2,380.46;251,53
2021-08-09 00:00:00;0,00;2,384.76;252,66
2021-08-10 00:00:00;0,00;2,393.74;252,22
2021-08-11 00:00:00;0,00;2,401.49;249,77
2021-08-12 00:00:00;0,00;2,405.53;251,03
2021-08-13 00:00:00;0,00;2,407.04;251,54
2021-08-16 00:00:00;0,00;2,373.55;248,97
2021-08-17 00:00:00;0,00;2,383.45;250,79
2021-08-18 00:00:00;0,00;2,371.37;252,10
2021-08-19 00:00:00;0,00;2,330.30;251,08
2021-08-20 00:00:00;0,00;2,360.50;253,29
2021-08-23 00:00:00;0,00;2,371.55;252,22
2021-08-24 00:00:00;0,00;2,367.05;252,87
2021-08-25 00:00:00;0,00;2,376.16;255,39
2021-08-26 00:00:00;0,00;2,371.70;253,55
2021-08-27 00:00:00;0,00;2,373.14;254,00
2021-08-30 00:00:00;0,00;2,372.81;253,62
2021-08-31 00:00:00;0,00;2,351.25;255,21
2021-09-01 00:00:00;0,00;2,368.67;257,48
2021-09-02 00:00:00;0,00;2,388.40;261,62
2021-09-03 00:00:00;0,00;2,369.73;262,04
2021-09-06 00:00:00;0,00;2,394.26;261,43
2021-09-07 00:00:00;0,00;2,377.94;259,64
2021-09-08 00:00:00;0,00;2,347.16;256,18
2021-09-09 00:00:00;0,00;2,353.39;256,39
2021-09-10 00:00:00;0,00;2,349.67;255,17
2021-09-13 00:00:00;0,00;2,335.34;250,03
2021-09-14 00:00:00;0,00;2,341.77;249,52
2021-09-15 00:00:00;0,00;2,324.75;246,07
2021-09-16 00:00:00;0,00;2,344.03;248,19
2021-09-17 00:00:00;0,00;2,323.55;248,48
2021-09-20 00:00:00;0,00;2,272.46;240,42
2021-09-21 00:00:00;0,00;2,274.88;237,59
2021-09-22 00:00:00;0,00;2,299.15;240,65
2021-09-23 00:00:00;0,00;2,338.00;243,16
2021-09-24 00:00:00;0,00;2,313.27;243,00
2021-09-27 00:00:00;0,00;2,304.01;240,59
2021-09-28 00:00:00;0,00;2,254.02;234,96
2021-09-29 00:00:00;0,00;2,255.55;233,39
2021-09-30 00:00:00;0,00;2,259.18;234,27
2021-10-01 00:00:00;0,00;2,254.18;233,89
2021-10-04 00:00:00;0,00;2,233.30;229,25
2021-10-05 00:00:00;0,00;2,254.84;232,64
2021-10-06 00:00:00;0,00;2,221.06;227,93
2021-10-07 00:00:00;0,00;2,257.74;227,97
2021-10-08 00:00:00;0,00;2,240.22;225,39
2021-10-11 00:00:00;0,00;2,233.52;224,03
2021-10-12 00:00:00;0,00;2,251.01;227,36
2021-10-13 00:00:00;0,00;2,276.95;231,34
2021-10-14 00:00:00;0,00;2,296.77;233,74
2021-10-15 00:00:00;0,00;2,314.98;234,62
2021-10-18 00:00:00;0,00;2,311.70;234,53
2021-10-19 00:00:00;0,00;2,326.66;234,82
2021-10-20 00:00:00;0,00;2,326.25;234,57
2021-10-21 00:00:00;0,00;2,325.15;237,12
2021-10-22 00:00:00;0,00;2,348.84;238,09
2021-10-25 00:00:00;0,00;2,330.13;237,41
2021-10-26 00:00:00;0,00;2,344.20;235,15
2021-10-27 00:00:00;0,00;2,323.17;233,90
2021-10-28 00:00:00;0,00;2,313.24;233,97
2021-10-29 00:00:00;0,00;2,290.85;234,47
2021-11-01 00:00:00;0,00;2,302.26;237,36
2021-11-02 00:00:00;0,00;2,302.67;237,38
2021-11-03 00:00:00;0,00;2,317.67;234,43
2021-11-04 00:00:00;0,00;2,330.07;239,21
2021-11-05 00:00:00;0,00;2,324.90;238,78
2021-11-08 00:00:00;0,00;2,331.85;238,87
2021-11-09 00:00:00;0,00;2,327.12;241,89
2021-11-10 00:00:00;0,00;2,331.42;243,03
2021-11-11 00:00:00;0,00;2,346.46;243,36
2021-11-12 00:00:00;0,00;2,365.45;246,48
2021-11-15 00:00:00;0,00;2,374.47;249,64
2021-11-16 00:00:00;0,00;2,385.63;250,00
2021-11-17 00:00:00;0,00;2,384.10;247,15
2021-11-18 00:00:00;0,00;2,373.04;248,57
2021-11-19 00:00:00;0,00;2,373.92;249,83
2021-11-22 00:00:00;0,00;2,368.57;245,95
2021-11-23 00:00:00;0,00;2,334.31;242,44
2021-11-24 00:00:00;0,00;2,336.50;244,17
2021-11-25 00:00:00;0,00;2,335.59;243,94
2021-11-26 00:00:00;0,00;2,242.18;240,30
2021-11-29 00:00:00;0,00;2,272.27;240,84
2021-11-30 00:00:00;0,00;2,241.66;240,27
2021-12-01 00:00:00;0,00;2,290.72;241,10
2021-12-02 00:00:00;0,00;2,263.20;234,48
2021-12-03 00:00:00;0,00;2,240.83;231,81
2021-12-06 00:00:00;0,00;2,285.53;229,49
2021-12-07 00:00:00;0,00;2,334.85;235,90
2021-12-08 00:00:00;0,00;2,326.55;236,31
2021-12-09 00:00:00;0,00;2,323.89;236,06
2021-12-10 00:00:00;0,00;2,315.73;234,80
2021-12-13 00:00:00;0,00;2,310.35;232,12
2021-12-14 00:00:00;0,00;2,286.37;228,07
2021-12-15 00:00:00;0,00;2,293.46;227,56
2021-12-16 00:00:00;0,00;2,311.03;226,22
2021-12-17 00:00:00;0,00;2,305.92;228,24
2021-12-20 00:00:00;0,00;2,285.72;225,44
2021-12-21 00:00:00;0,00;2,319.52;228,97
2021-12-22 00:00:00;0,00;2,334.81;234,21
2021-12-23 00:00:00;0,00;2,385.63;237,16
2021-12-24 00:00:00;0,00;2,385.63;237,23
2021-12-27 00:00:00;0,00;2,406.61;241,06
2021-12-28 00:00:00;0,00;2,420.47;241,18
2021-12-29 00:00:00;0,00;2,418.90;241,82
2021-12-30 00:00:00;0,00;2,419.73;244,39
2021-12-31 00:00:00;0,00;2,419.73;244,55
2022-01-03 00:00:00;0,00;2,444.19;248,88
2022-01-04 00:00:00;0,00;2,456.17;244,92
2022-01-05 00:00:00;0,00;2,442.81;243,68
2022-01-06 00:00:00;0,00;2,442.81;243,83
2022-01-07 00:00:00;0,00;2,400.95;236,36
2022-01-10 00:00:00;0,00;2,352.73;227,35
2022-01-11 00:00:00;0,00;2,379.19;228,65
2022-01-12 00:00:00;0,00;2,399.18;228,57
2022-01-13 00:00:00;0,00;2,397.96;228,24
2022-01-14 00:00:00;0,00;2,358.29;225,06
2022-01-17 00:00:00;0,00;2,363.12;223,24
2022-01-18 00:00:00;0,00;2,322.80;221,71
2022-01-19 00:00:00;0,00;2,332.96;221,11
2022-01-20 00:00:00;0,00;2,354.51;225,70
2022-01-21 00:00:00;0,00;2,314.06;219,55
2022-01-24 00:00:00;0,00;2,223.99;207,13
2022-01-25 00:00:00;0,00;2,239.72;207,27
2022-01-26 00:00:00;0,00;2,286.11;213,77
2022-01-27 00:00:00;0,00;2,270.12;213,79
2022-01-28 00:00:00;0,00;2,266.82;213,58
2022-01-31 00:00:00;0,00;2,290.16;219,23
2022-02-01 00:00:00;0,00;2,313.20;222,51
2022-02-02 00:00:00;0,00;2,324.48;222,40
2022-02-03 00:00:00;0,00;2,277.67;217,95
2022-02-04 00:00:00;0,00;2,254.30;216,27
2022-02-07 00:00:00;0,00;2,278.64;215,72
2022-02-08 00:00:00;0,00;2,274.40;213,22
2022-02-09 00:00:00;0,00;2,313.14;217,16
2022-02-10 00:00:00;0,00;2,314.26;216,04
2022-02-11 00:00:00;0,00;2,293.77;213,71
2022-02-14 00:00:00;0,00;2,240.97;205,92
2022-02-15 00:00:00;0,00;2,282.06;210,11
2022-02-16 00:00:00;0,00;2,263.41;207,50
2022-02-17 00:00:00;0,00;2,229.15;202,14
2022-02-18 00:00:00;0,00;2,197.72;197,70
2022-02-21 00:00:00;0,00;2,159.30;189,39
2022-02-22 00:00:00;0,00;2,157.92;192,02
2022-02-23 00:00:00;0,00;2,142.03;192,66
2022-02-24 00:00:00;0,00;2,078.06;189,52
2022-02-25 00:00:00;0,00;2,141.52;195,35
2022-02-28 00:00:00;0,00;2,134.07;199,96
2022-03-01 00:00:00;0,00;2,084.93;194,14
2022-03-02 00:00:00;0,00;2,096.53;194,68
2022-03-03 00:00:00;0,00;2,048.51;189,22
2022-03-04 00:00:00;0,00;1,985.54;184,00
2022-03-07 00:00:00;0,00;1,980.35;181,46
2022-03-08 00:00:00;0,00;1,972.04;184,34
2022-03-09 00:00:00;0,00;2,041.62;190,77
2022-03-10 00:00:00;0,00;2,038.92;188,43
2022-03-11 00:00:00;0,00;2,070.80;192,76
2022-03-14 00:00:00;0,00;2,096.44;193,46
2022-03-15 00:00:00;0,00;2,085.08;188,20
2022-03-16 00:00:00;0,00;2,167.15;193,91
2022-03-17 00:00:00;0,00;2,159.00;196,35
2022-03-18 00:00:00;0,00;2,178.82;198,96
2022-03-21 00:00:00;0,00;2,181.05;197,82
2022-03-22 00:00:00;0,00;2,182.78;200,19
2022-03-23 00:00:00;0,00;2,155.64;198,26
2022-03-24 00:00:00;0,00;2,134.16;196,99
2022-03-25 00:00:00;0,00;2,106.52;197,83
2022-03-28 00:00:00;0,00;2,124.93;197,92
2022-03-29 00:00:00;0,00;2,154.38;202,54
2022-03-30 00:00:00;0,00;2,130.30;201,99
2022-03-31 00:00:00;0,00;2,095.17;201,42
2022-04-01 00:00:00;0,00;2,119.62;202,16
2022-04-04 00:00:00;0,00;2,136.44;204,97
2022-04-05 00:00:00;0,00;2,132.52;207,33
2022-04-06 00:00:00;0,00;2,101.21;204,18
2022-04-07 00:00:00;0,00;2,108.04;204,60
2022-04-08 00:00:00;0,00;2,131.86;204,95
2022-04-11 00:00:00;0,00;2,097.71;202,47
2022-04-12 00:00:00;0,00;2,102.20;202,59
2022-04-13 00:00:00;0,00;2,098.58;202,01
2022-04-14 00:00:00;0,00;2,092.86;200,43
2022-04-15 00:00:00;0,00;2,092.86;200,43
2022-04-18 00:00:00;0,00;2,092.86;200,59
2022-04-19 00:00:00;0,00;2,097.89;198,16
2022-04-20 00:00:00;0,00;2,109.10;197,64
2022-04-21 00:00:00;0,00;2,126.44;196,37
2022-04-22 00:00:00;0,00;2,094.94;192,88
2022-04-25 00:00:00;0,00;2,050.64;190,51
2022-04-26 00:00:00;0,00;2,018.33;187,24
2022-04-27 00:00:00;0,00;2,048.69;185,05
2022-04-28 00:00:00;0,00;2,038.56;183,39
2022-04-29 00:00:00;0,00;2,058.90;183,93
2022-05-02 00:00:00;0,00;2,020.41;182,53
2022-05-03 00:00:00;0,00;2,034.46;182,24
2022-05-04 00:00:00;0,25;2,011.12;182,42
2022-05-05 00:00:00;0,25;1,985.13;180,42
2022-05-06 00:00:00;0,25;1,962.00;177,59
2022-05-09 00:00:00;0,25;1,914.83;170,71
2022-05-10 00:00:00;0,25;1,943.11;171,26
2022-05-11 00:00:00;0,25;1,977.47;173,97
2022-05-12 00:00:00;0,25;1,973.48;170,46
2022-05-13 00:00:00;0,25;2,011.33;174,43
2022-05-16 00:00:00;0,25;2,004.49;174,75
2022-05-17 00:00:00;0,25;2,027.34;176,79
2022-05-18 00:00:00;0,25;2,002.54;176,83
2022-05-19 00:00:00;0,25;1,992.40;178,55
2022-05-20 00:00:00;0,25;1,994.09;179,59
2022-05-23 00:00:00;0,25;2,018.87;179,59
2022-05-24 00:00:00;0,25;2,001.10;177,61
2022-05-25 00:00:00;0,25;1,981.82;177,85
2022-05-26 00:00:00;0,25;1,981.82;177,95
2022-05-27 00:00:00;0,25;2,058.10;184,02
2022-05-30 00:00:00;0,25;2,075.28;185,51
2022-05-31 00:00:00;0,25;2,042.64;185,62
2022-06-01 00:00:00;0,25;2,041.26;183,19
2022-06-02 00:00:00;0,25;2,075.68;184,14
2022-06-03 00:00:00;0,25;2,069.41;183,62
2022-06-06 00:00:00;0,25;2,069.41;183,73
2022-06-07 00:00:00;0,25;2,074.21;183,72
2022-06-08 00:00:00;0,25;2,069.93;185,55
2022-06-09 00:00:00;0,25;2,044.06;182,89
2022-06-10 00:00:00;0,25;1,990.80;179,80
2022-06-13 00:00:00;0,25;1,956.51;173,94
2022-06-14 00:00:00;0,25;1,931.39;169,27
2022-06-15 00:00:00;0,25;1,946.86;168,91
2022-06-16 00:00:00;0,25;1,890.33;164,86
2022-06-17 00:00:00;0,25;1,884.27;167,63
2022-06-20 00:00:00;0,25;1,895.24;168,52
2022-06-21 00:00:00;0,25;1,903.38;167,78
2022-06-22 00:00:00;0,25;1,895.84;165,76
2022-06-23 00:00:00;0,25;1,865.54;166,90
2022-06-24 00:00:00;0,25;1,865.54;166,74
2022-06-27 00:00:00;0,25;1,924.84;168,70
2022-06-28 00:00:00;0,25;1,913.14;167,16
2022-06-29 00:00:00;0,25;1,908.31;166,47
2022-06-30 00:00:00;0,25;1,872.68;164,18
2022-07-01 00:00:00;0,25;1,875.94;164,51
2022-07-04 00:00:00;0,25;1,893.56;162,88
2022-07-05 00:00:00;0,25;1,866.16;163,73
2022-07-06 00:00:00;0,75;1,918.67;166,23
2022-07-07 00:00:00;0,75;1,954.58;167,76
2022-07-08 00:00:00;0,75;1,971.04;168,29
2022-07-11 00:00:00;0,75;1,937.49;167,32
2022-07-12 00:00:00;0,75;1,968.81;164,61
2022-07-13 00:00:00;0,75;1,931.27;163,26
2022-07-14 00:00:00;0,75;1,903.51;161,08
2022-07-15 00:00:00;0,75;1,903.82;159,20
2022-07-18 00:00:00;0,75;1,930.50;160,48
2022-07-19 00:00:00;0,75;1,961.12;160,21
2022-07-20 00:00:00;0,75;1,961.31;160,85
2022-07-21 00:00:00;0,75;1,975.97;163,25
2022-07-22 00:00:00;0,75;1,979.70;164,63
2022-07-25 00:00:00;0,75;1,970.89;163,49
2022-07-26 00:00:00;0,75;1,962.97;162,19
2022-07-27 00:00:00;0,75;1,971.38;160,95
2022-07-28 00:00:00;0,75;1,996.02;162,11
2022-07-29 00:00:00;0,75;2,032.53;165,77
2022-08-01 00:00:00;0,75;2,011.11;166,27
2022-08-02 00:00:00;0,75;1,993.92;165,81
2022-08-03 00:00:00;0,75;2,005.58;168,56
2022-08-04 00:00:00;0,75;2,020.83;169,68
2022-08-05 00:00:00;0,75;1,998.57;167,77
2022-08-08 00:00:00;0,75;2,017.15;165,93
2022-08-09 00:00:00;0,75;1,987.68;164,36
2022-08-10 00:00:00;0,75;2,025.48;164,62
2022-08-11 00:00:00;0,75;2,024.48;166,53
2022-08-12 00:00:00;0,75;2,032.51;168,15
2022-08-15 00:00:00;0,75;2,036.67;168,44
2022-08-16 00:00:00;0,75;2,058.94;169,61
2022-08-17 00:00:00;0,75;2,034.76;167,68
2022-08-18 00:00:00;0,75;2,053.33;166,64
2022-08-19 00:00:00;0,75;2,037.97;164,27
2022-08-22 00:00:00;0,75;1,995.99;160,44
2022-08-23 00:00:00;0,75;1,985.63;159,13
2022-08-24 00:00:00;0,75;1,983.58;158,69
2022-08-25 00:00:00;0,75;1,987.32;160,30
2022-08-26 00:00:00;0,75;1,956.17;158,91
2022-08-29 00:00:00;0,75;1,940.13;155,88
2022-08-30 00:00:00;0,75;1,942.43;156,90
2022-08-31 00:00:00;0,75;1,920.23;157,43
2022-09-01 00:00:00;0,75;1,875.49;154,02
2022-09-02 00:00:00;0,75;1,925.04;153,92
2022-09-05 00:00:00;0,75;1,898.81;151,14
2022-09-06 00:00:00;0,75;1,903.25;151,40
2022-09-07 00:00:00;0,75;1,897.76;150,89
2022-09-08 00:00:00;0,75;1,907.31;150,85
2022-09-09 00:00:00;0,75;1,934.06;154,01
2022-09-12 00:00:00;0,75;1,974.54;155,15
2022-09-13 00:00:00;0,75;1,938.23;152,04
2022-09-14 00:00:00;0,75;1,916.36;151,36
2022-09-15 00:00:00;0,75;1,911.79;149,52
2022-09-16 00:00:00;0,75;1,881.51;147,05
2022-09-19 00:00:00;0,75;1,877.92;145,18
2022-09-20 00:00:00;0,75;1,856.67;143,74
2022-09-21 00:00:00;1,75;1,878.77;143,72
2022-09-22 00:00:00;1,75;1,837.91;140,69
2022-09-23 00:00:00;1,75;1,817.96;139,47
2022-09-26 00:00:00;1,75;1,811.78;138,33
2022-09-27 00:00:00;1,75;1,829.37;138,89
2022-09-28 00:00:00;1,75;1,838.77;138,48
2022-09-29 00:00:00;1,75;1,794.39;137,79
2022-09-30 00:00:00;1,75;1,828.98;141,12
2022-10-03 00:00:00;1,75;1,839.51;139,98
2022-10-04 00:00:00;1,75;1,909.64;142,51
2022-10-05 00:00:00;1,75;1,882.92;138,39
2022-10-06 00:00:00;1,75;1,883.04;140,36
2022-10-07 00:00:00;1,75;1,841.77;139,44
2022-10-10 00:00:00;1,75;1,836.91;138,71
2022-10-11 00:00:00;1,75;1,834.10;136,78
2022-10-12 00:00:00;1,75;1,834.36;135,31
2022-10-13 00:00:00;1,75;1,856.86;135,81
2022-10-14 00:00:00;1,75;1,869.02;137,06
2022-10-17 00:00:00;1,75;1,908.38;137,93
2022-10-18 00:00:00;1,75;1,938.56;139,34
2022-10-19 00:00:00;1,75;1,926.44;135,67
2022-10-20 00:00:00;1,75;1,905.99;135,04
2022-10-21 00:00:00;1,75;1,901.51;134,62
2022-10-24 00:00:00;1,75;1,938.73;135,57
2022-10-25 00:00:00;1,75;1,965.29;137,12
2022-10-26 00:00:00;1,75;1,970.06;137,54
2022-10-27 00:00:00;1,75;1,968.23;136,51
2022-10-28 00:00:00;1,75;1,974.28;136,20
2022-10-31 00:00:00;1,75;1,968.53;137,29
2022-11-01 00:00:00;1,75;1,974.99;139,00
2022-11-02 00:00:00;1,75;1,980.52;138,60
2022-11-03 00:00:00;1,75;1,960.06;136,70
2022-11-04 00:00:00;1,75;1,999.01;137,77
2022-11-07 00:00:00;1,75;2,008.62;138,54
2022-11-08 00:00:00;1,75;2,035.99;139,60
2022-11-09 00:00:00;1,75;2,033.12;139,38
2022-11-10 00:00:00;1,75;2,106.11;142,95
2022-11-11 00:00:00;1,75;2,108.67;144,32
2022-11-14 00:00:00;1,75;2,107.99;144,02
2022-11-15 00:00:00;1,75;2,098.01;144,39
2022-11-16 00:00:00;1,75;2,075.02;140,97
2022-11-17 00:00:00;1,75;2,067.08;136,40
2022-11-18 00:00:00;1,75;2,087.37;136,22
2022-11-21 00:00:00;1,75;2,082.57;134,18
2022-11-22 00:00:00;1,75;2,096.56;132,87
2022-11-23 00:00:00;1,75;2,109.84;133,05
2022-11-24 00:00:00;1,75;2,106.75;135,20
2022-11-25 00:00:00;1,75;2,116.74;136,43
2022-11-28 00:00:00;1,75;2,096.38;135,86
2022-11-29 00:00:00;1,75;2,092.24;134,96
2022-11-30 00:00:00;2,50;2,102.42;135,80
2022-12-01 00:00:00;2,50;2,125.09;137,57
2022-12-02 00:00:00;2,50;2,129.47;138,01
2022-12-05 00:00:00;2,50;2,139.69;139,27
